task_id,model,trajectory_id,passed,n_states,quality_score,quality_tier,verdict,coverage_percent,precision_percent,f1_score,coherence_score,temporal_profile_score,workflow_similarity,stage_completeness,bottleneck_coverage,weighted_score,stage_coverage_E,stage_coverage_I,stage_coverage_V,stage_coverage_O,regression_loop_count,regression_loop_waste,blind_retry_count,blind_retry_waste,redundant_step_count,redundant_step_waste,unnecessary_exploration_count,unnecessary_exploration_waste,cyclic_pattern_count,cyclic_pattern_waste,total_wasted_steps,waste_severity,wasted_input_tokens,wasted_output_tokens,divergence_step,divergence_fraction,stage_order_match,failure_reasons,strengths
mwaskom__seaborn-3069,gpt-5.3-codex,mwaskom__seaborn-3069-logs-gpt-5.3-codex-fail-25000713727_pta,False,13,26,off_track,FAIL,17.24137931034483,71.42857142857143,27.777777777777782,0.29166666666666663,0.8236589712768136,0.22807017543859648,0.5,0.0,12.56544502617801,28.57142857142857,0.0,11.538461538461538,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,80691,1274,2,0.1538,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 12% (3/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/7)"", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.29 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,gpt-5.3-codex,mwaskom__seaborn-3069-logs-gpt-5.3-codex-fail-25119540823_pta,False,10,35,off_track,FAIL,13.793103448275861,72.72727272727273,23.18840579710145,0.8888888888888888,0.7147286960672199,0.17543859649122806,0.25,0.0,7.329842931937172,33.33333333333333,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0.1,24898,93,2,0.2,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/7)"", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
mwaskom__seaborn-3069,gpt-5.3-codex,mwaskom__seaborn-3069-logs-gpt-5.3-codex-fail-25119540847_pta,False,7,26,off_track,FAIL,8.620689655172415,62.5,15.151515151515154,0.6666666666666667,0.5969924621353562,0.12280701754385964,0.25,0.0,4.18848167539267,19.047619047619047,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,29156,149,2,0.2857,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/7)"", ""severity"": ""high""}]",
mwaskom__seaborn-3069,opus-4.5,mwaskom__seaborn-3069-logs-opus-4.5-fail-25081012020_pta,False,13,38,off_track,FAIL,18.96551724137931,78.57142857142857,30.555555555555554,0.9166666666666666,0.5819201974288692,0.22807017543859648,0.25,0.0,10.471204188481675,47.61904761904761,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,2,3,0.2308,136452,634,12,0.9231,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 12 of 58 ground-truth steps (19% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 0% of implementation steps covered (0/7)"", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
mwaskom__seaborn-3069,opus-4.5,mwaskom__seaborn-3069-logs-opus-4.5-fail-25090524692_pta,False,61,62,partial_fail,UNCERTAIN,63.07692307692307,66.12903225806451,64.56692913385827,0.5392156862745099,0.8939704456419776,0.703125,1.0,33.33333333333333,61.64383561643836,71.42857142857143,57.14285714285714,60.60606060606061,33.33333333333333,2,18,0,0,6,6,0,0,2,4,28,0.459,647026,2657,9,0.1475,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 9 of 65 ground-truth steps (12% through)"", ""severity"": ""critical""}]",
mwaskom__seaborn-3069,opus-4.5,mwaskom__seaborn-3069-logs-opus-4.5-fail-25090524698_pta,False,76,56,partial_fail,UNCERTAIN,57.534246575342465,54.54545454545454,55.99999999999999,0.4119540229885057,0.8749416627406625,0.618421052631579,1.0,41.02564102564102,52.03252032520326,86.36363636363636,57.14285714285714,41.02564102564102,50.0,3,26,0,0,3,3,0,0,4,10,39,0.5132,2333913,11511,13,0.1711,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 13 of 73 ground-truth steps (16% through)"", ""severity"": ""critical""}]","[""Strong exploration phase (86% covered)""]"
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25038457597_pta,False,33,41,partial_fail,FAIL,37.93103448275862,64.70588235294117,47.826086956521735,0.3,0.8424004176210083,0.5087719298245614,0.75,0.0,35.602094240837694,57.14285714285714,57.14285714285714,19.230769230769234,0.0,1,9,0,0,0,0,0,0,1,2,11,0.3333,423946,4087,2,0.0606,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 19% (5/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.30 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25038457898_pta,False,29,45,partial_fail,LIKELY FAIL,39.6551724137931,76.66666666666667,52.27272727272728,0.26785714285714285,0.7765544223224875,0.43859649122807015,1.0,19.230769230769234,33.50785340314136,57.14285714285714,42.857142857142854,19.230769230769234,66.66666666666666,2,9,0,0,0,0,0,0,1,2,11,0.3793,269647,2134,2,0.069,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 19% (5/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 43% of implementation steps covered (3/7)"", ""severity"": ""medium""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.27 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25061297481_pta,False,30,41,partial_fail,FAIL,37.93103448275862,70.96774193548387,49.43820224719101,0.3072100313479624,0.8302459631563086,0.47368421052631576,0.75,0.0,36.64921465968586,47.61904761904761,42.857142857142854,30.76923076923077,0.0,0,0,0,0,0,0,0,0,2,4,4,0.1333,316831,3252,2,0.0667,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 43% of implementation steps covered (3/7)"", ""severity"": ""medium""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.31 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25061297668_pta,False,32,46,partial_fail,LIKELY FAIL,39.6551724137931,69.6969696969697,50.549450549450555,0.3126550868486352,0.7877128138858155,0.45614035087719296,1.0,19.230769230769234,36.12565445026178,57.14285714285714,57.14285714285714,19.230769230769234,33.33333333333333,1,3,0,0,0,0,0,0,2,4,7,0.2188,412065,3305,2,0.0625,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 19% (5/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.31 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25064867485_pta,False,43,49,partial_fail,LIKELY FAIL,44.827586206896555,59.09090909090909,50.98039215686275,0.34523809523809523,0.8250155024018874,0.5263157894736842,1.0,26.923076923076923,41.361256544502616,61.904761904761905,57.14285714285714,26.923076923076923,33.33333333333333,4,8,0,0,0,0,0,0,1,3,11,0.2558,447042,3268,2,0.0465,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.35 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,opus-4.6,mwaskom__seaborn-3069-logs-opus-4.6-fail-25064867602_pta,False,29,44,partial_fail,LIKELY FAIL,36.206896551724135,70.0,47.72727272727273,0.2727272727272727,0.7134088416107573,0.43859649122807015,1.0,7.6923076923076925,30.89005235602094,61.904761904761905,57.14285714285714,7.6923076923076925,33.33333333333333,1,2,0,0,0,0,0,0,1,2,4,0.1379,242889,2063,2,0.069,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 58 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 8% (2/26 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.27 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
mwaskom__seaborn-3069,sonnet-4.5,mwaskom__seaborn-3069-logs-sonnet-4.5-fail-24951248504_pta,False,86,60,partial_fail,UNCERTAIN,63.013698630136986,52.87356321839081,57.49999999999999,0.5294117647058824,0.9127978572763542,0.6395348837209303,1.0,42.857142857142854,59.34959349593496,77.27272727272727,42.857142857142854,58.97435897435898,50.0,2,27,0,0,7,7,0,0,0,0,34,0.3953,615680,2683,13,0.1512,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 13 of 73 ground-truth steps (16% through)"", ""severity"": ""critical""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 43% of implementation steps covered (3/7)"", ""severity"": ""medium""}]",
pallets__flask-5014,gemini-2.5-pro,pallets__flask-5014-logs-gemini-2.5-pro-pass-24944252850_pta,True,8,57,solid,FAIL,15.555555555555555,77.77777777777779,25.925925925925927,0.8333333333333334,0.7286002623352685,0.18181818181818182,1.0,10.0,13.571428571428571,12.5,25.0,10.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16325,128,3,0.375,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 45 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 10% (2/20 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 25% of implementation steps covered (1/4)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)""]"
pallets__flask-5014,gemini-2.5-pro,pallets__flask-5014-logs-gemini-2.5-pro-pass-24945658058_pta,True,17,51,solid,FAIL,17.77777777777778,44.44444444444444,25.396825396825395,0.47727272727272724,0.8749466819426195,0.3181818181818182,1.0,6.25,17.857142857142858,6.25,25.0,20.0,25.0,0,0,0,0,0,0,0,0,1,2,2,0.1176,64165,396,2,0.1176,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 20% (4/20 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 25% of implementation steps covered (1/4)"", ""severity"": ""medium""}]","[""Reached correct terminal state""]"
pallets__flask-5014,gemini-2.5-pro,pallets__flask-5014-logs-gemini-2.5-pro-pass-24945658083_pta,True,11,48,solid,FAIL,13.513513513513514,41.66666666666667,20.408163265306122,0.6428571428571429,0.6587518513593402,0.2777777777777778,0.75,0.0,14.678899082568808,6.25,33.33333333333333,14.285714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,21394,128,2,0.1818,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 14% (2/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Reached correct terminal state""]"
pallets__flask-5014,gemini-2.5-pro,pallets__flask-5014-logs-gemini-2.5-pro-pass-24962858941_pta,True,14,37,lucky,FAIL,5.405405405405405,13.333333333333334,7.6923076923076925,0.6593406593406594,0.7570707072673633,0.3055555555555556,0.25,0.0,5.5045871559633035,0.0,33.33333333333333,0.0,0.0,1,3,0,0,0,0,0,0,0,0,3,0.2143,17688,106,2,0.1429,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24923087457_pta,True,24,47,solid,FAIL,18.91891891891892,28.000000000000004,22.580645161290324,0.37681159420289856,0.7788948819094066,0.5833333333333334,0.75,0.0,13.761467889908257,25.0,33.33333333333333,0.0,33.33333333333333,1,4,0,0,0,0,2,2,0,0,6,0.25,35679,96,2,0.0833,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24923087489_pta,True,32,44,lucky,FAIL,13.333333333333334,18.181818181818183,15.384615384615387,0.3440860215053763,0.7843224962525911,0.5909090909090909,0.75,0.0,12.408759124087592,12.5,50.0,0.0,20.0,0,0,2,2,2,2,0,0,0,0,4,0.125,71551,251,2,0.0625,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/19 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""trajectory_thrashing"", ""detail"": ""Coherence score is 0.34 \u2014 agent appears to backtrack heavily between stages"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24926051911_pta,True,28,45,lucky,FAIL,13.513513513513514,17.24137931034483,15.151515151515154,0.40740740740740744,0.7859385756688013,0.5555555555555556,0.75,0.0,10.091743119266056,12.5,33.33333333333333,0.0,33.33333333333333,0,0,0,0,1,1,0,0,0,0,1,0.0357,38926,212,2,0.0714,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24926062288_pta,True,28,52,solid,FAIL,20.0,31.03448275862069,24.324324324324326,0.38461538461538464,0.8434875259205098,0.5454545454545454,1.0,10.0,15.0,12.5,25.0,10.0,75.0,1,3,0,0,0,0,1,1,0,0,4,0.1429,65521,394,2,0.0714,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 10% (2/20 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 25% of implementation steps covered (1/4)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24959195027_pta,True,20,52,solid,FAIL,17.77777777777778,38.095238095238095,24.242424242424242,0.48245614035087725,0.7687179273722371,0.4318181818181818,1.0,5.0,12.857142857142856,18.75,25.0,5.0,50.0,1,2,1,5,6,6,0,0,0,0,13,0.65,114957,545,3,0.15,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 45 ground-truth steps (4% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 5% (1/20 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 25% of implementation steps covered (1/4)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-4.1,pallets__flask-5014-logs-gpt-4.1-pass-24959197350_pta,True,34,50,solid,FAIL,17.77777777777778,22.857142857142858,20.000000000000004,0.5,0.7591310139061113,0.5909090909090909,0.75,0.0,14.5985401459854,18.75,50.0,0.0,40.0,0,0,1,4,5,5,0,0,0,0,9,0.2647,116865,498,2,0.0588,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/19 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pallets__flask-5014,gpt-4o,pallets__flask-5014-logs-gpt-4o-pass-25007092954_pta,True,9,58,solid,FAIL,16.216216216216218,60.0,25.53191489361702,1.0,0.6908450911833606,0.25,0.75,0.0,14.678899082568808,18.75,33.33333333333333,7.142857142857142,0.0,0,0,0,0,2,2,0,0,0,0,2,0.2222,57630,226,2,0.2222,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)"", ""Reached correct terminal state""]"
pallets__flask-5014,gpt-4o,pallets__flask-5014-logs-gpt-4o-pass-25018754982_pta,True,12,60,solid,FAIL,15.555555555555555,53.84615384615385,24.13793103448276,0.9090909090909091,0.789342507784948,0.2727272727272727,1.0,5.0,12.142857142857142,18.75,25.0,5.0,25.0,0,0,1,1,3,3,0,0,0,0,4,0.3333,86660,297,2,0.1667,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 5% (1/20 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 25% of implementation steps covered (1/4)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)""]"
pallets__flask-5014,gpt-4o,pallets__flask-5014-logs-gpt-4o-pass-25018754986_pta,True,14,60,solid,FAIL,24.444444444444443,73.33333333333333,36.666666666666664,0.75,0.8950883608897527,0.29545454545454547,1.0,12.5,24.817518248175183,12.5,50.0,21.052631578947366,40.0,0,0,0,0,0,0,0,0,0,0,0,0.0,23162,116,2,0.1429,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 45 ground-truth steps (2% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 21% (4/19 steps). Agent may not have tested its changes."", ""severity"": ""high""}]","[""Clean forward progression (high coherence)""]"
pallets__flask-5014,gpt-4o,pallets__flask-5014-logs-gpt-4o-pass-25099770634_pta,True,12,59,solid,FAIL,27.027027027027028,76.92307692307693,40.0,0.6666666666666666,0.6477577690164522,0.3055555555555556,1.0,12.5,27.522935779816514,12.5,66.66666666666666,21.428571428571427,66.66666666666666,0,0,0,0,0,0,0,0,1,3,3,0.25,69264,320,2,0.1667,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 21% (3/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}]",
pallets__flask-5014,gpt-5.2-codex,pallets__flask-5014-logs-gpt-5.2-codex-pass-24976719509_pta,True,14,53,solid,FAIL,18.91891891891892,46.666666666666664,26.92307692307692,0.6923076923076923,0.7721171348704797,0.3888888888888889,0.75,0.0,16.51376146788991,25.0,33.33333333333333,7.142857142857142,0.0,0,0,1,1,1,1,0,0,0,0,2,0.1429,43460,583,2,0.1429,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-5.2-codex,pallets__flask-5014-logs-gpt-5.2-codex-pass-25003569912_pta,True,7,41,lucky,FAIL,8.108108108108109,37.5,13.333333333333332,0.6666666666666667,0.7139908561394273,0.19444444444444445,0.5,0.0,9.174311926605505,0.0,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,22452,480,2,0.2857,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]",
pallets__flask-5014,gpt-5.2-codex,pallets__flask-5014-logs-gpt-5.2-codex-pass-25003569993_pta,True,9,42,lucky,FAIL,13.513513513513514,50.0,21.27659574468085,0.41666666666666663,0.739842307900464,0.25,0.75,0.0,12.844036697247708,12.5,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,41884,495,3,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 37 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Reached correct terminal state""]"
pallets__flask-5014,gpt-5.2-codex,pallets__flask-5014-logs-gpt-5.2-codex-pass-25117200366_pta,True,9,44,lucky,FAIL,16.216216216216218,60.0,25.53191489361702,0.41666666666666663,0.708814551433141,0.25,0.75,0.0,14.678899082568808,18.75,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,42389,311,3,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 3 of 37 ground-truth steps (5% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Reached correct terminal state""]"
pallets__flask-5014,gpt-5.2-codex,pallets__flask-5014-logs-gpt-5.2-codex-pass-25117200392_pta,True,6,51,solid,FAIL,10.81081081081081,57.14285714285714,18.181818181818183,1.0,0.7123046410232985,0.16666666666666666,0.5,0.0,9.174311926605505,12.5,33.33333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,22117,578,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 0% (0/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)""]"
pallets__flask-5014,gpt-5.3-codex,pallets__flask-5014-logs-gpt-5.3-codex-pass-24979449476_pta,True,6,49,solid,FAIL,10.81081081081081,57.14285714285714,18.181818181818183,0.75,0.6432646591578632,0.16666666666666666,0.75,0.0,11.009174311926607,6.25,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,19139,184,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)"", ""Reached correct terminal state""]"
pallets__flask-5014,gpt-5.3-codex,pallets__flask-5014-logs-gpt-5.3-codex-pass-24979449576_pta,True,6,50,solid,FAIL,10.81081081081081,57.14285714285714,18.181818181818183,0.8,0.6432646591578632,0.16666666666666666,0.75,0.0,11.009174311926607,6.25,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,19715,215,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)"", ""Reached correct terminal state""]"
pallets__flask-5014,gpt-5.3-codex,pallets__flask-5014-logs-gpt-5.3-codex-pass-25000713451_pta,True,6,50,solid,FAIL,10.81081081081081,57.14285714285714,18.181818181818183,0.8,0.6432646591578632,0.16666666666666666,0.75,0.0,11.009174311926607,6.25,33.33333333333333,7.142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,22141,268,2,0.3333,True,"[{""reason"": ""early_divergence"", ""detail"": ""Diverged at step 2 of 37 ground-truth steps (3% through)"", ""severity"": ""critical""}, {""reason"": ""missing_verification"", ""detail"": ""Verification coverage is 7% (1/14 steps). Agent may not have tested its changes."", ""severity"": ""high""}, {""reason"": ""incomplete_implementation"", ""detail"": ""Only 33% of implementation steps covered (1/3)"", ""severity"": ""medium""}]","[""Clean forward progression (high coherence)"", ""Reached correct terminal state""]"
